month,year,customer_code,product_code
7,2021,70023031,A0418150101
7,2021,90002011,A0418150101
8,2021,70007198,A0418150101
8,2021,70010047,A0418150101
8,2021,70012042,A0418150101
8,2021,70014142,A0418150101
8,2021,70015151,A0418150101
8,2021,70022084,A0418150101
8,2021,70023031,A0418150101
8,2021,90002011,A0418150101
9,2020,70002017,A0418150102
9,2020,70003181,A0418150102
9,2020,70004069,A0418150102
9,2020,70006157,A0418150102
9,2020,70007198,A0418150102
9,2020,70008169,A0418150102
9,2020,70009133,A0418150102
9,2020,70010047,A0418150102
9,2020,70011193,A0418150102
9,2020,70012042,A0418150102
9,2020,70013125,A0418150102
9,2020,70014142,A0418150102
9,2020,70015151,A0418150102
9,2020,70016177,A0418150102
9,2020,70023031,A0418150102
9,2020,90002011,A0418150102
10,2020,70002017,A0418150102
10,2020,70003181,A0418150102
10,2020,70004069,A0418150102
10,2020,70006157,A0418150102
10,2020,70007198,A0418150102
10,2020,70008169,A0418150102
10,2020,70009133,A0418150102
10,2020,70011193,A0418150102
10,2020,70012042,A0418150102
10,2020,70013125,A0418150102
10,2020,70014142,A0418150102
10,2020,70016177,A0418150102
10,2020,70022084,A0418150102
11,2020,70002017,A0418150102
11,2020,70003181,A0418150102
11,2020,70004069,A0418150102
11,2020,70006157,A0418150102
11,2020,70008169,A0418150102
11,2020,70009133,A0418150102
11,2020,70010047,A0418150102
11,2020,70011193,A0418150102
11,2020,70013125,A0418150102
11,2020,70015151,A0418150102
11,2020,70016177,A0418150102
11,2020,70022084,A0418150102
11,2020,70023031,A0418150102
11,2020,90002011,A0418150102
12,2020,70007198,A0418150102
12,2020,70010047,A0418150102
12,2020,70012042,A0418150102
12,2020,70014142,A0418150102
12,2020,70015151,A0418150102
12,2020,70022084,A0418150102
12,2020,70023031,A0418150102
12,2020,90002011,A0418150102
1,2021,70002017,A0418150102
1,2021,70003181,A0418150102
1,2021,70004069,A0418150102
1,2021,70006157,A0418150102
1,2021,70007198,A0418150102
1,2021,70008169,A0418150102
1,2021,70009133,A0418150102
1,2021,70010047,A0418150102
1,2021,70011193,A0418150102
1,2021,70012042,A0418150102
1,2021,70013125,A0418150102
1,2021,70014142,A0418150102
1,2021,70015151,A0418150102
1,2021,70016177,A0418150102
1,2021,70023031,A0418150102
1,2021,90002011,A0418150102
2,2021,70002017,A0418150102
2,2021,70003181,A0418150102
2,2021,70004069,A0418150102
2,2021,70006157,A0418150102
2,2021,70007198,A0418150102
2,2021,70008169,A0418150102
2,2021,70009133,A0418150102
2,2021,70011193,A0418150102
2,2021,70012042,A0418150102
2,2021,70013125,A0418150102
2,2021,70014142,A0418150102
2,2021,70016177,A0418150102
2,2021,70022084,A0418150102
3,2021,70002017,A0418150102
3,2021,70003181,A0418150102
3,2021,70004069,A0418150102
3,2021,70006157,A0418150102
3,2021,70008169,A0418150102
3,2021,70009133,A0418150102
3,2021,70010047,A0418150102
3,2021,70011193,A0418150102
3,2021,70013125,A0418150102
3,2021,70015151,A0418150102
3,2021,70016177,A0418150102
3,2021,70022084,A0418150102
3,2021,70023031,A0418150102
3,2021,90002011,A0418150102
4,2021,70007198,A0418150102
4,2021,70010047,A0418150102
4,2021,70012042,A0418150102
4,2021,70014142,A0418150102
4,2021,70015151,A0418150102
4,2021,70022084,A0418150102
4,2021,70023031,A0418150102
4,2021,90002011,A0418150102
5,2021,70002017,A0418150102
5,2021,70003181,A0418150102
5,2021,70004069,A0418150102
5,2021,70006157,A0418150102
5,2021,70007198,A0418150102
5,2021,70008169,A0418150102
5,2021,70009133,A0418150102
5,2021,70010047,A0418150102
5,2021,70011193,A0418150102
5,2021,70012042,A0418150102
5,2021,70013125,A0418150102
5,2021,70014142,A0418150102
5,2021,70015151,A0418150102
5,2021,70016177,A0418150102
5,2021,70023031,A0418150102
5,2021,90002011,A0418150102
6,2021,70002017,A0418150102
6,2021,70003181,A0418150102
6,2021,70004069,A0418150102
6,2021,70006157,A0418150102
6,2021,70007198,A0418150102
6,2021,70008169,A0418150102
6,2021,70009133,A0418150102
6,2021,70011193,A0418150102
6,2021,70012042,A0418150102
6,2021,70013125,A0418150102
6,2021,70014142,A0418150102
6,2021,70016177,A0418150102
6,2021,70022084,A0418150102
7,2021,70002017,A0418150102
7,2021,70003181,A0418150102
7,2021,70004069,A0418150102
7,2021,70006157,A0418150102
7,2021,70008169,A0418150102
7,2021,70009133,A0418150102
7,2021,70010047,A0418150102
7,2021,70011193,A0418150102
7,2021,70013125,A0418150102
7,2021,70015151,A0418150102
7,2021,70016177,A0418150102
7,2021,70022084,A0418150102
7,2021,70023031,A0418150102
7,2021,90002011,A0418150102
8,2021,70007198,A0418150102
8,2021,70010047,A0418150102
8,2021,70012042,A0418150102
8,2021,70014142,A0418150102
8,2021,70015151,A0418150102
8,2021,70022084,A0418150102
8,2021,70023031,A0418150102
8,2021,90002011,A0418150102
9,2020,70002017,A0418150103
9,2020,70003181,A0418150103
9,2020,70004069,A0418150103
9,2020,70006157,A0418150103
9,2020,70007198,A0418150103
9,2020,70008169,A0418150103
9,2020,70009133,A0418150103
9,2020,70010047,A0418150103
9,2020,70011193,A0418150103
9,2020,70012042,A0418150103
9,2020,70013125,A0418150103
9,2020,70014142,A0418150103
9,2020,70015151,A0418150103
9,2020,70016177,A0418150103
9,2020,70023031,A0418150103
9,2020,90002011,A0418150103
10,2020,70002017,A0418150103
10,2020,70003181,A0418150103
10,2020,70004069,A0418150103
10,2020,70006157,A0418150103
10,2020,70007198,A0418150103
10,2020,70008169,A0418150103
10,2020,70009133,A0418150103
10,2020,70011193,A0418150103
10,2020,70012042,A0418150103
10,2020,70013125,A0418150103
10,2020,70014142,A0418150103
10,2020,70016177,A0418150103
10,2020,70022084,A0418150103
11,2020,70002017,A0418150103
11,2020,70003181,A0418150103
11,2020,70004069,A0418150103
11,2020,70006157,A0418150103
11,2020,70008169,A0418150103
11,2020,70009133,A0418150103
11,2020,70010047,A0418150103
11,2020,70011193,A0418150103
11,2020,70013125,A0418150103
11,2020,70015151,A0418150103
11,2020,70016177,A0418150103
11,2020,70022084,A0418150103
11,2020,70023031,A0418150103
11,2020,90002011,A0418150103
12,2020,70007198,A0418150103
12,2020,70010047,A0418150103
12,2020,70012042,A0418150103
12,2020,70014142,A0418150103
12,2020,70015151,A0418150103
12,2020,70022084,A0418150103
12,2020,70023031,A0418150103
12,2020,90002011,A0418150103
1,2021,70002017,A0418150103
1,2021,70003181,A0418150103
1,2021,70004069,A0418150103
1,2021,70006157,A0418150103
1,2021,70007198,A0418150103
1,2021,70008169,A0418150103
1,2021,70009133,A0418150103
1,2021,70010047,A0418150103
1,2021,70011193,A0418150103
1,2021,70012042,A0418150103
1,2021,70013125,A0418150103
1,2021,70014142,A0418150103
1,2021,70015151,A0418150103
1,2021,70016177,A0418150103
1,2021,70023031,A0418150103
1,2021,90002011,A0418150103
2,2021,70002017,A0418150103
2,2021,70003181,A0418150103
2,2021,70004069,A0418150103
2,2021,70006157,A0418150103
2,2021,70007198,A0418150103
2,2021,70008169,A0418150103
2,2021,70009133,A0418150103
2,2021,70011193,A0418150103
2,2021,70012042,A0418150103
2,2021,70013125,A0418150103
2,2021,70014142,A0418150103
2,2021,70016177,A0418150103
2,2021,70022084,A0418150103
3,2021,70002017,A0418150103
3,2021,70003181,A0418150103
3,2021,70004069,A0418150103
3,2021,70006157,A0418150103
3,2021,70008169,A0418150103
3,2021,70009133,A0418150103
3,2021,70011193,A0418150103
3,2021,70013125,A0418150103
3,2021,70015151,A0418150103
3,2021,70022084,A0418150103
3,2021,70023031,A0418150103
3,2021,90002011,A0418150103
4,2021,70007198,A0418150103
4,2021,70010047,A0418150103
4,2021,70012042,A0418150103
4,2021,70015151,A0418150103
4,2021,70022084,A0418150103
4,2021,70023031,A0418150103
4,2021,90002011,A0418150103
5,2021,70002017,A0418150103
5,2021,70003181,A0418150103
5,2021,70006157,A0418150103
5,2021,70007198,A0418150103
5,2021,70008169,A0418150103
5,2021,70009133,A0418150103
5,2021,70010047,A0418150103
5,2021,70011193,A0418150103
5,2021,70012042,A0418150103
5,2021,70013125,A0418150103
5,2021,70014142,A0418150103
5,2021,70015151,A0418150103
5,2021,70016177,A0418150103
5,2021,70023031,A0418150103
5,2021,90002011,A0418150103
6,2021,70002017,A0418150103
6,2021,70003181,A0418150103
6,2021,70004069,A0418150103
6,2021,70006157,A0418150103
6,2021,70007198,A0418150103
6,2021,70008169,A0418150103
6,2021,70009133,A0418150103
6,2021,70011193,A0418150103
6,2021,70012042,A0418150103
6,2021,70013125,A0418150103
6,2021,70014142,A0418150103
6,2021,70016177,A0418150103
6,2021,70022084,A0418150103
7,2021,70002017,A0418150103
7,2021,70003181,A0418150103
7,2021,70004069,A0418150103
7,2021,70006157,A0418150103
7,2021,70008169,A0418150103
7,2021,70009133,A0418150103
7,2021,70010047,A0418150103
7,2021,70011193,A0418150103
7,2021,70013125,A0418150103
7,2021,70015151,A0418150103
7,2021,70016177,A0418150103
7,2021,70022084,A0418150103
7,2021,70023031,A0418150103
7,2021,90002011,A0418150103
8,2021,70007198,A0418150103
8,2021,70010047,A0418150103
8,2021,70012042,A0418150103
8,2021,70014142,A0418150103
8,2021,70015151,A0418150103
8,2021,70022084,A0418150103
8,2021,70023031,A0418150103
8,2021,90002011,A0418150103
9,2021,70002017,A0418150103
9,2021,70003181,A0418150103
9,2021,70004069,A0418150103
9,2021,70006157,A0418150103
9,2021,70007198,A0418150103
9,2021,70008169,A0418150103
9,2021,70009133,A0418150103
9,2021,70010047,A0418150103
9,2021,70011193,A0418150103
9,2021,70012042,A0418150103
9,2021,70013125,A0418150103
9,2021,70014142,A0418150103
9,2021,70015151,A0418150103
9,2021,70016177,A0418150103
9,2021,70023031,A0418150103
9,2021,90002011,A0418150103
10,2021,70002017,A0418150103
10,2021,70003181,A0418150103
10,2021,70004069,A0418150103
10,2021,70006157,A0418150103
10,2021,70007198,A0418150103
10,2021,70008169,A0418150103
10,2021,70009133,A0418150103
10,2021,70011193,A0418150103
10,2021,70012042,A0418150103
10,2021,70013125,A0418150103
10,2021,70014142,A0418150103
10,2021,70016177,A0418150103
10,2021,70022084,A0418150103
11,2021,70002017,A0418150103
11,2021,70003181,A0418150103
11,2021,70004069,A0418150103
11,2021,70006157,A0418150103
11,2021,70008169,A0418150103
11,2021,70009133,A0418150103
11,2021,70010047,A0418150103
11,2021,70011193,A0418150103
11,2021,70013125,A0418150103
11,2021,70015151,A0418150103
11,2021,70016177,A0418150103
11,2021,70022084,A0418150103
11,2021,70023031,A0418150103
11,2021,90002011,A0418150103
12,2021,70007198,A0418150103
12,2021,70010047,A0418150103
12,2021,70012042,A0418150103
12,2021,70014142,A0418150103
12,2021,70015151,A0418150103
12,2021,70022084,A0418150103
12,2021,70023031,A0418150103
12,2021,90002011,A0418150103
1,2021,70002017,A0418150103
1,2021,70003181,A0418150103
1,2021,70004069,A0418150103
1,2021,70006157,A0418150103
1,2021,70007198,A0418150103
1,2021,70008169,A0418150103
1,2021,70009133,A0418150103
1,2021,70010047,A0418150103
1,2021,70011193,A0418150103
1,2021,70012042,A0418150103
1,2021,70013125,A0418150103
1,2021,70014142,A0418150103
1,2021,70015151,A0418150103
1,2021,70016177,A0418150103
1,2021,70023031,A0418150103
1,2021,90002011,A0418150103
2,2021,70002017,A0418150103
2,2021,70003181,A0418150103
2,2021,70004069,A0418150103
2,2021,70006157,A0418150103
2,2021,70007198,A0418150103
2,2021,70008169,A0418150103
2,2021,70009133,A0418150103
2,2021,70011193,A0418150103
2,2021,70012042,A0418150103
2,2021,70013125,A0418150103
2,2021,70014142,A0418150103
2,2021,70016177,A0418150103
2,2021,70022084,A0418150103
3,2021,70002017,A0418150103
3,2021,70003181,A0418150103
3,2021,70004069,A0418150103
3,2021,70006157,A0418150103
3,2021,70008169,A0418150103
3,2021,70009133,A0418150103
3,2021,70010047,A0418150103
3,2021,70011193,A0418150103
3,2021,70013125,A0418150103
3,2021,70015151,A0418150103
3,2021,70016177,A0418150103
3,2021,70022084,A0418150103
3,2021,70023031,A0418150103
3,2021,90002011,A0418150103
4,2021,70007198,A0418150103
4,2021,70010047,A0418150103
4,2021,70012042,A0418150103
4,2021,70014142,A0418150103
4,2021,70015151,A0418150103
4,2021,70022084,A0418150103
4,2021,70023031,A0418150103
4,2021,90002011,A0418150103
5,2021,70002017,A0418150103
5,2021,70003181,A0418150103
5,2021,70004069,A0418150103
5,2021,70006157,A0418150103
5,2021,70007198,A0418150103
5,2021,70008169,A0418150103
5,2021,70009133,A0418150103
5,2021,70010047,A0418150103
5,2021,70011193,A0418150103
5,2021,70012042,A0418150103
5,2021,70013125,A0418150103
5,2021,70014142,A0418150103
5,2021,70015151,A0418150103
5,2021,70016177,A0418150103
5,2021,70023031,A0418150103
5,2021,90002011,A0418150103
6,2021,70002017,A0418150103
6,2021,70003181,A0418150103
6,2021,70004069,A0418150103
6,2021,70006157,A0418150103
6,2021,70007198,A0418150103
6,2021,70008169,A0418150103
6,2021,70009133,A0418150103
6,2021,70011193,A0418150103
6,2021,70012042,A0418150103
6,2021,70013125,A0418150103
6,2021,70014142,A0418150103
6,2021,70016177,A0418150103
6,2021,70022084,A0418150103
7,2021,70002017,A0418150103
7,2021,70003181,A0418150103
7,2021,70004069,A0418150103
7,2021,70006157,A0418150103
7,2021,70008169,A0418150103
7,2021,70009133,A0418150103
7,2021,70010047,A0418150103
7,2021,70011193,A0418150103
7,2021,70013125,A0418150103
7,2021,70015151,A0418150103
7,2021,70016177,A0418150103
7,2021,70022084,A0418150103
7,2021,70023031,A0418150103
7,2021,90002011,A0418150103
8,2021,70007198,A0418150103
8,2021,70010047,A0418150103
8,2021,70012042,A0418150103
8,2021,70014142,A0418150103
8,2021,70015151,A0418150103
8,2021,70022084,A0418150103
8,2021,70023031,A0418150103
8,2021,90002011,A0418150103
9,2020,70002017,A0418150104
9,2020,70003181,A0418150104
9,2020,70004069,A0418150104
9,2020,70006157,A0418150104
9,2020,70007198,A0418150104
9,2020,70008169,A0418150104
9,2020,70009133,A0418150104
9,2020,70010047,A0418150104
9,2020,70011193,A0418150104
9,2020,70012042,A0418150104
9,2020,70013125,A0418150104
9,2020,70014142,A0418150104
9,2020,70015151,A0418150104
9,2020,70016177,A0418150104
9,2020,70023031,A0418150104
9,2020,90002011,A0418150104
10,2020,70002017,A0418150104
10,2020,70003181,A0418150104
10,2020,70004069,A0418150104
10,2020,70006157,A0418150104
10,2020,70007198,A0418150104
10,2020,70008169,A0418150104
10,2020,70009133,A0418150104
10,2020,70011193,A0418150104
10,2020,70012042,A0418150104
10,2020,70013125,A0418150104
10,2020,70014142,A0418150104
10,2020,70016177,A0418150104
10,2020,70022084,A0418150104
11,2020,70002017,A0418150104
11,2020,70003181,A0418150104
11,2020,70004069,A0418150104
11,2020,70006157,A0418150104
11,2020,70008169,A0418150104
11,2020,70009133,A0418150104
11,2020,70010047,A0418150104
11,2020,70011193,A0418150104
11,2020,70013125,A0418150104
11,2020,70015151,A0418150104
11,2020,70016177,A0418150104
11,2020,70022084,A0418150104
11,2020,70023031,A0418150104
11,2020,90002011,A0418150104
12,2020,70007198,A0418150104
12,2020,70010047,A0418150104
12,2020,70012042,A0418150104
12,2020,70014142,A0418150104
12,2020,70015151,A0418150104
12,2020,70022084,A0418150104
12,2020,70023031,A0418150104
12,2020,90002011,A0418150104
1,2021,70002017,A0418150104
1,2021,70003181,A0418150104
1,2021,70004069,A0418150104
1,2021,70006157,A0418150104
1,2021,70007198,A0418150104
1,2021,70008169,A0418150104
1,2021,70009133,A0418150104
1,2021,70010047,A0418150104
1,2021,70011193,A0418150104
1,2021,70012042,A0418150104
1,2021,70013125,A0418150104
1,2021,70014142,A0418150104
1,2021,70015151,A0418150104
1,2021,70016177,A0418150104
1,2021,70023031,A0418150104
1,2021,90002011,A0418150104
2,2021,70002017,A0418150104
2,2021,70003181,A0418150104
2,2021,70004069,A0418150104
2,2021,70006157,A0418150104
2,2021,70007198,A0418150104
2,2021,70008169,A0418150104
2,2021,70009133,A0418150104
2,2021,70011193,A0418150104
2,2021,70012042,A0418150104
2,2021,70013125,A0418150104
2,2021,70014142,A0418150104
2,2021,70016177,A0418150104
2,2021,70022084,A0418150104
3,2021,70002017,A0418150104
3,2021,70003181,A0418150104
3,2021,70006157,A0418150104
3,2021,70008169,A0418150104
3,2021,70009133,A0418150104
3,2021,70010047,A0418150104
3,2021,70013125,A0418150104
3,2021,70015151,A0418150104
3,2021,70016177,A0418150104
3,2021,70022084,A0418150104
3,2021,70023031,A0418150104
3,2021,90002011,A0418150104
4,2021,70007198,A0418150104
4,2021,70010047,A0418150104
4,2021,70012042,A0418150104
4,2021,70014142,A0418150104
4,2021,70015151,A0418150104
4,2021,70022084,A0418150104
4,2021,70023031,A0418150104
4,2021,90002011,A0418150104
5,2021,70002017,A0418150104
5,2021,70003181,A0418150104
5,2021,70006157,A0418150104
5,2021,70007198,A0418150104
5,2021,70008169,A0418150104
5,2021,70009133,A0418150104
5,2021,70010047,A0418150104
5,2021,70011193,A0418150104
5,2021,70012042,A0418150104
5,2021,70013125,A0418150104
5,2021,70014142,A0418150104
5,2021,70015151,A0418150104
5,2021,70016177,A0418150104
5,2021,70023031,A0418150104
5,2021,90002011,A0418150104
6,2021,70002017,A0418150104
6,2021,70003181,A0418150104
6,2021,70004069,A0418150104
6,2021,70006157,A0418150104
6,2021,70007198,A0418150104
6,2021,70008169,A0418150104
6,2021,70009133,A0418150104
6,2021,70011193,A0418150104
6,2021,70012042,A0418150104
6,2021,70013125,A0418150104
6,2021,70014142,A0418150104
6,2021,70016177,A0418150104
6,2021,70022084,A0418150104
7,2021,70002017,A0418150104
7,2021,70003181,A0418150104
7,2021,70004069,A0418150104
7,2021,70006157,A0418150104
7,2021,70008169,A0418150104
7,2021,70009133,A0418150104
7,2021,70010047,A0418150104
7,2021,70011193,A0418150104
7,2021,70013125,A0418150104
7,2021,70015151,A0418150104
7,2021,70016177,A0418150104
7,2021,70022084,A0418150104
7,2021,70023031,A0418150104
7,2021,90002011,A0418150104
8,2021,70007198,A0418150104
8,2021,70010047,A0418150104
8,2021,70012042,A0418150104
8,2021,70014142,A0418150104
8,2021,70015151,A0418150104
8,2021,70022084,A0418150104
8,2021,70023031,A0418150104
8,2021,90002011,A0418150104
9,2021,70002017,A0418150104
9,2021,70003181,A0418150104
9,2021,70004069,A0418150104
9,2021,70006157,A0418150104
9,2021,70007198,A0418150104
9,2021,70008169,A0418150104
9,2021,70009133,A0418150104
9,2021,70010047,A0418150104
9,2021,70011193,A0418150104
9,2021,70012042,A0418150104
9,2021,70013125,A0418150104
9,2021,70014142,A0418150104
9,2021,70015151,A0418150104
9,2021,70016177,A0418150104
9,2021,70023031,A0418150104
9,2021,90002011,A0418150104
10,2021,70002017,A0418150104
10,2021,70003181,A0418150104
10,2021,70004069,A0418150104
10,2021,70006157,A0418150104
10,2021,70007198,A0418150104
10,2021,70008169,A0418150104
10,2021,70009133,A0418150104
10,2021,70011193,A0418150104
10,2021,70012042,A0418150104
10,2021,70013125,A0418150104
10,2021,70014142,A0418150104
10,2021,70016177,A0418150104
10,2021,70022084,A0418150104
11,2021,70002017,A0418150104
11,2021,70003181,A0418150104
11,2021,70004069,A0418150104
11,2021,70006157,A0418150104
11,2021,70008169,A0418150104
11,2021,70009133,A0418150104
11,2021,70010047,A0418150104
11,2021,70011193,A0418150104
11,2021,70013125,A0418150104
11,2021,70015151,A0418150104
11,2021,70016177,A0418150104
11,2021,70022084,A0418150104
11,2021,70023031,A0418150104
11,2021,90002011,A0418150104
12,2021,70007198,A0418150104
12,2021,70010047,A0418150104
12,2021,70012042,A0418150104
12,2021,70014142,A0418150104
12,2021,70015151,A0418150104
12,2021,70022084,A0418150104
12,2021,70023031,A0418150104
12,2021,90002011,A0418150104
1,2021,70002017,A0418150104
1,2021,70003181,A0418150104
1,2021,70004069,A0418150104
1,2021,70006157,A0418150104
1,2021,70007198,A0418150104
1,2021,70008169,A0418150104
1,2021,70009133,A0418150104
1,2021,70010047,A0418150104
1,2021,70011193,A0418150104
1,2021,70012042,A0418150104
1,2021,70013125,A0418150104
1,2021,70014142,A0418150104
1,2021,70015151,A0418150104
1,2021,70016177,A0418150104
1,2021,70023031,A0418150104
1,2021,90002011,A0418150104
2,2021,70002017,A0418150104
2,2021,70003181,A0418150104
2,2021,70004069,A0418150104
2,2021,70006157,A0418150104
2,2021,70007198,A0418150104
2,2021,70008169,A0418150104
2,2021,70009133,A0418150104
2,2021,70011193,A0418150104
2,2021,70012042,A0418150104
2,2021,70013125,A0418150104
2,2021,70014142,A0418150104
2,2021,70016177,A0418150104
2,2021,70022084,A0418150104
3,2021,70002017,A0418150104
3,2021,70003181,A0418150104
3,2021,70004069,A0418150104
3,2021,70006157,A0418150104
3,2021,70008169,A0418150104
3,2021,70009133,A0418150104
3,2021,70010047,A0418150104
3,2021,70011193,A0418150104
3,2021,70013125,A0418150104
3,2021,70015151,A0418150104
3,2021,70016177,A0418150104
3,2021,70022084,A0418150104
3,2021,70023031,A0418150104
3,2021,90002011,A0418150104
4,2021,70007198,A0418150104
4,2021,70010047,A0418150104
4,2021,70012042,A0418150104
4,2021,70014142,A0418150104
4,2021,70015151,A0418150104
4,2021,70022084,A0418150104
4,2021,70023031,A0418150104
4,2021,90002011,A0418150104
5,2021,70002017,A0418150104
5,2021,70003181,A0418150104
5,2021,70004069,A0418150104
5,2021,70006157,A0418150104
5,2021,70007198,A0418150104
5,2021,70008169,A0418150104
5,2021,70009133,A0418150104
5,2021,70010047,A0418150104
5,2021,70011193,A0418150104
5,2021,70012042,A0418150104
5,2021,70013125,A0418150104
5,2021,70014142,A0418150104
5,2021,70015151,A0418150104
5,2021,70016177,A0418150104
5,2021,70023031,A0418150104
5,2021,90002011,A0418150104
6,2021,70002017,A0418150104
6,2021,70003181,A0418150104
6,2021,70004069,A0418150104
6,2021,70006157,A0418150104
6,2021,70007198,A0418150104
6,2021,70008169,A0418150104
6,2021,70009133,A0418150104
6,2021,70011193,A0418150104
6,2021,70012042,A0418150104
6,2021,70013125,A0418150104
6,2021,70014142,A0418150104
6,2021,70016177,A0418150104
6,2021,70022084,A0418150104
7,2021,70002017,A0418150104
7,2021,70003181,A0418150104
7,2021,70004069,A0418150104
7,2021,70006157,A0418150104
7,2021,70008169,A0418150104
7,2021,70009133,A0418150104
7,2021,70010047,A0418150104
7,2021,70011193,A0418150104
7,2021,70013125,A0418150104
7,2021,70015151,A0418150104
7,2021,70016177,A0418150104
7,2021,70022084,A0418150104
7,2021,70023031,A0418150104
7,2021,90002011,A0418150104
8,2021,70007198,A0418150104
8,2021,70010047,A0418150104
8,2021,70012042,A0418150104
8,2021,70014142,A0418150104
8,2021,70015151,A0418150104
8,2021,70022084,A0418150104
8,2021,70023031,A0418150104
8,2021,90002011,A0418150104
9,2020,70002017,A0418150105
9,2020,70003181,A0418150105
9,2020,70004069,A0418150105
9,2020,70006157,A0418150105
9,2020,70007198,A0418150105
9,2020,70008169,A0418150105
9,2020,70009133,A0418150105
9,2020,70010047,A0418150105
9,2020,70011193,A0418150105
9,2020,70012042,A0418150105
9,2020,70013125,A0418150105
9,2020,70014142,A0418150105
9,2020,70015151,A0418150105
9,2020,70016177,A0418150105
9,2020,70023031,A0418150105
9,2020,90002011,A0418150105
10,2020,70002017,A0418150105
10,2020,70003181,A0418150105
10,2020,70004069,A0418150105
10,2020,70006157,A0418150105
10,2020,70007198,A0418150105
10,2020,70008169,A0418150105
10,2020,70009133,A0418150105
10,2020,70011193,A0418150105
10,2020,70012042,A0418150105
10,2020,70013125,A0418150105
10,2020,70014142,A0418150105
10,2020,70016177,A0418150105
10,2020,70022084,A0418150105
11,2020,70002017,A0418150105
11,2020,70003181,A0418150105
11,2020,70004069,A0418150105
11,2020,70006157,A0418150105
11,2020,70008169,A0418150105
11,2020,70009133,A0418150105
11,2020,70010047,A0418150105
11,2020,70011193,A0418150105
11,2020,70013125,A0418150105
11,2020,70015151,A0418150105
11,2020,70016177,A0418150105
11,2020,70022084,A0418150105
11,2020,70023031,A0418150105
11,2020,90002011,A0418150105
12,2020,70007198,A0418150105
12,2020,70010047,A0418150105
12,2020,70012042,A0418150105
12,2020,70014142,A0418150105
12,2020,70015151,A0418150105
12,2020,70022084,A0418150105
12,2020,70023031,A0418150105
12,2020,90002011,A0418150105
1,2021,70002017,A0418150105
1,2021,70003181,A0418150105
1,2021,70004069,A0418150105
1,2021,70006157,A0418150105
1,2021,70007198,A0418150105
1,2021,70008169,A0418150105
1,2021,70009133,A0418150105
1,2021,70010047,A0418150105
1,2021,70011193,A0418150105
1,2021,70012042,A0418150105
1,2021,70013125,A0418150105
1,2021,70014142,A0418150105
1,2021,70015151,A0418150105
1,2021,70016177,A0418150105
1,2021,70023031,A0418150105
1,2021,90002011,A0418150105
2,2021,70002017,A0418150105
2,2021,70003181,A0418150105
2,2021,70004069,A0418150105
2,2021,70006157,A0418150105
2,2021,70007198,A0418150105
2,2021,70008169,A0418150105
2,2021,70009133,A0418150105
2,2021,70011193,A0418150105
2,2021,70012042,A0418150105
2,2021,70013125,A0418150105
2,2021,70014142,A0418150105
2,2021,70016177,A0418150105
2,2021,70022084,A0418150105
3,2021,70002017,A0418150105
3,2021,70003181,A0418150105
3,2021,70006157,A0418150105
3,2021,70008169,A0418150105
3,2021,70009133,A0418150105
3,2021,70010047,A0418150105
3,2021,70011193,A0418150105
3,2021,70013125,A0418150105
3,2021,70015151,A0418150105
3,2021,70016177,A0418150105
3,2021,70022084,A0418150105
3,2021,70023031,A0418150105
3,2021,90002011,A0418150105
4,2021,70007198,A0418150105
4,2021,70010047,A0418150105
4,2021,70012042,A0418150105
4,2021,70014142,A0418150105
4,2021,70015151,A0418150105
4,2021,70022084,A0418150105
4,2021,70023031,A0418150105
4,2021,90002011,A0418150105
5,2021,70002017,A0418150105
5,2021,70003181,A0418150105
5,2021,70004069,A0418150105
5,2021,70006157,A0418150105
5,2021,70007198,A0418150105
5,2021,70008169,A0418150105
5,2021,70009133,A0418150105
5,2021,70010047,A0418150105
5,2021,70011193,A0418150105
5,2021,70012042,A0418150105
5,2021,70013125,A0418150105
5,2021,70014142,A0418150105
5,2021,70015151,A0418150105
5,2021,70016177,A0418150105
5,2021,70023031,A0418150105
5,2021,90002011,A0418150105
6,2021,70002017,A0418150105
6,2021,70003181,A0418150105
6,2021,70004069,A0418150105
6,2021,70006157,A0418150105
6,2021,70007198,A0418150105
6,2021,70008169,A0418150105
6,2021,70009133,A0418150105
6,2021,70011193,A0418150105
6,2021,70012042,A0418150105
6,2021,70013125,A0418150105
6,2021,70014142,A0418150105
6,2021,70016177,A0418150105
6,2021,70022084,A0418150105
7,2021,70002017,A0418150105
7,2021,70003181,A0418150105
7,2021,70004069,A0418150105
7,2021,70006157,A0418150105
7,2021,70008169,A0418150105
7,2021,70009133,A0418150105
7,2021,70010047,A0418150105
7,2021,70011193,A0418150105
7,2021,70013125,A0418150105
7,2021,70015151,A0418150105
7,2021,70016177,A0418150105
7,2021,70022084,A0418150105
7,2021,70023031,A0418150105
7,2021,90002011,A0418150105
8,2021,70007198,A0418150105
8,2021,70010047,A0418150105
8,2021,70012042,A0418150105
8,2021,70014142,A0418150105
8,2021,70015151,A0418150105
8,2021,70022084,A0418150105
8,2021,70023031,A0418150105
8,2021,90002011,A0418150105
9,2021,70002017,A0418150105
9,2021,70003181,A0418150105
9,2021,70004069,A0418150105
9,2021,70006157,A0418150105
9,2021,70007198,A0418150105
9,2021,70008169,A0418150105
9,2021,70009133,A0418150105
9,2021,70010047,A0418150105
9,2021,70011193,A0418150105
9,2021,70012042,A0418150105
9,2021,70013125,A0418150105
9,2021,70014142,A0418150105
